Order Date,SKU ID,Order Quantity
6/6/2023,3264CA,8.44115662140493
9/17/2022,3249CA,9.63289513163768
12/22/2022,3239AA,7.36145847272567
10/14/2022,3205AA,0.102527333137642
1/28/2023,3180BA,8.83140404910913
9/29/2022,3178CA,0.36633787102089
12/23/2022,3271CA,0.46940507852575
2/2/2023,3264CA,1.02346751046104
2/5/2023,3249CA,4.55138048603908
1/6/2023,3239AA,6.49678103025941
2/1/2023,3205AA,0.932852736588881
1/2/2023,3180BA,0.999673071870709
12/15/2022,3178CA,0.106543520100204
2/1/2023,3126BA,5.75592069162418
2/8/2023,3098AA,8.66789716539898
5/22/2023,3075BA,12.7369205671501
1/10/2023,3038BA,0.700073807731025
1/13/2023,3016BA,2.1519054416906
4/10/2023,3007CA,2.5759544907517
5/12/2023,3006CA,6.88208867045611
3/30/2023,2573CA,30.5504151029875
3/6/2023,2565CA,59.1806160419197
4/18/2023,2548CA,1.77318414052535
3/27/2023,2539AA,4.26934126366881
10/29/2022,2528CA,113.643835153245
10/6/2022,2473CA,13081.2788041373
10/11/2022,2458CA,987.688953056266
10/19/2022,2449CA,4.01955630381306
5/19/2023,2422BA,787.78489484402
5/23/2023,2418CA,15408.4509568346
10/27/2022,2391CA,8756.74138853428
9/14/2022,2371CA,10788.1264747509
8/29/2022,2365AA,6.95042807667946
9/2/2022,2336BA,175.804551280319
2/1/2023,2267CA,8.23546402892407
10/14/2022,2143AA,0.982043797804429
8/25/2022,2117BA,34.1889193568703
12/23/2022,2096AA,2.27281724033698
11/15/2022,1947CA,3.26325569757838
5/11/2023,1902BA,4.06051860098029
9/6/2022,1876AA,0.10223380126724
12/1/2022,1857AA,1.74508255806544
11/23/2022,1851CA,4.94194869638481
11/29/2022,1842BA,0.327900472097237
6/3/2023,1830AA,3.84296266881907
12/18/2022,1827AA,7.03040557099575
10/1/2022,1826AA,1.92547585497763
3/12/2023,1819AA,9.34061041847905
5/1/2023,1811CA,7.87266868473651
1/31/2023,1801AA,1.46798426643128
12/20/2022,1798AA,4.50471400333609
1/10/2023,1767CA,9.25195818138616
4/29/2023,1766CA,3.40998289239043
11/22/2022,1764AA,4.83399837108212
10/5/2022,1745BA,1.59507265978743
6/13/2023,1741BA,1.67752819081219
5/27/2023,1712AA,8.30191186644159
12/28/2022,1698CA,8.17637490221221
2/8/2023,1688CA,0.688798534369862
8/19/2022,1681CA,21.2638773655662
6/6/2023,1678CA,0.300107131808607
4/29/2023,1672AA,5.20590117275855
9/8/2022,1584BA,0.60765629570323
12/7/2022,1582CA,2.21630365735557
5/8/2023,1571AA,0.565628677051891
3/4/2023,1488CA,7.5517551462365
2/12/2023,1468AA,4.90432248559449
11/5/2022,1434BA,3.71149850581423
1/13/2023,1420CA,4.94046641902953
9/12/2022,1403CA,0.528655893417973
5/31/2023,1390BA,6.51631932667944
4/20/2023,1374CA,2.52373918577903
10/27/2022,1373BA,8.7116445703219
4/27/2023,1367CA,0.561948828779564
10/23/2022,1326AA,0.631466433240704
10/10/2022,1325AA,6.5864976254446
9/7/2022,1321BA,7.52155692764742
1/17/2023,1317BA,8.69783347147943
8/26/2022,1315BA,1.19076723840696
2/22/2023,1308BA,0.778683198285284
10/5/2022,1296CA,4.48272154695028
12/28/2022,1295CA,1.29052172355782
11/1/2022,1283CA,0.95202385814275
2/8/2023,1281BA,0.0765228199972617
5/10/2023,1244AA,751.529432384128
2/19/2023,1206BA,75.9097863469301
11/8/2022,1196AA,4.16320437569118
9/27/2022,3271CA,0.901387055296407
5/19/2023,3264CA,7.51548533376524
9/16/2022,3249CA,3.52526514391033
4/19/2023,3239AA,4.56090342603999
10/6/2022,3205AA,0.486218912475838
1/2/2023,3180BA,5.07589405443609
1/27/2023,3178CA,1.03843789892834
5/26/2023,3271CA,0.717054406742552
2/14/2023,3264CA,6.80905528831628
4/21/2023,3249CA,3.25182958817933
9/6/2022,3239AA,8.8217327058315
8/24/2022,3205AA,0.670100752139971
3/30/2023,3180BA,2.06903669006377
2/2/2023,3178CA,0.039293378072403
5/18/2023,3126BA,3.81881604175227
6/2/2023,3098AA,6.0670494212731
3/6/2023,3075BA,3.28368548776629
10/28/2022,3038BA,0.648877957657979
2/28/2023,3016BA,0.495970434356102
12/17/2022,3007CA,2.71157412554728
2/17/2023,3006CA,7.71117186376596
3/15/2023,2573CA,7.74654065605042
5/22/2023,2565CA,3.41094747127821
3/14/2023,2548CA,5.59211238375868
11/12/2022,2539AA,9.51281899526881
12/23/2022,2528CA,185.487520896239
5/9/2023,2473CA,7916.0528065371
12/4/2022,2458CA,3742.11561669942
9/2/2022,2449CA,4.43401135136137
10/28/2022,2422BA,1191.52839232283
4/1/2023,2418CA,13832.3946261134
11/5/2022,2391CA,26110.227227344
2/26/2023,2371CA,4136.10590659243
4/4/2023,2365AA,7.60658054165469
2/13/2023,2336BA,144.286245857391
11/5/2022,2267CA,7.76907211488449
9/11/2022,2143AA,6.3871832605175
2/13/2023,2117BA,0.782378739377716
2/27/2023,2096AA,3.89793850217177
9/1/2022,1947CA,2.6890913933787
11/15/2022,1902BA,1.29018417924138
5/6/2023,1876AA,1.25006346738125
9/9/2022,1857AA,7.98058034783752
2/18/2023,1851CA,9.12934497684566
10/24/2022,1842BA,1.81989163196451
3/31/2023,1830AA,2.04733988765533
3/1/2023,1827AA,0.150665375274577
1/11/2023,1826AA,4.24332870040399
9/10/2022,1819AA,0.941673932685609
5/18/2023,1811CA,3.93542042432467
9/8/2022,1801AA,3.98911871386213
12/20/2022,1798AA,2.72899205749172
5/14/2023,1767CA,6.00827768688708
5/13/2023,1766CA,9.58326275931705
2/8/2023,1764AA,0.472972459699696
10/4/2022,1745BA,4.60630130482268
10/12/2022,1741BA,1.01155870504337
2/2/2023,1712AA,2.91390625602029
9/3/2022,1698CA,8.19885941129445
10/12/2022,1688CA,5.1647368738959
1/6/2023,1681CA,37.8446077618129
3/21/2023,1678CA,7.50682667460151
8/31/2022,1672AA,2.62004660576586
11/12/2022,1584BA,0.522732953877928
11/23/2022,1582CA,1.89080361733304
10/8/2022,1571AA,1.43313656895855
10/14/2022,1488CA,5.98719424114022
10/22/2022,1468AA,7.23270061037803
5/15/2023,1434BA,4.72106770226344
3/3/2023,1420CA,6.05764397118704
9/30/2022,1403CA,1.68007486367165
4/3/2023,1390BA,4.06019777905748
11/5/2022,1374CA,9.3170615249191
3/1/2023,1373BA,6.50950573677353
9/22/2022,1367CA,0.145896040108554
9/23/2022,1326AA,5.37565029813229
3/16/2023,1325AA,0.943791597642063
3/6/2023,1321BA,1.96845420416905
9/12/2022,1317BA,4.71382077945335
12/14/2022,1315BA,5.1095310590012
2/24/2023,1308BA,2.29898441861894
12/21/2022,1296CA,4.29204231273749
4/30/2023,1295CA,0.632333518609126
3/29/2023,1283CA,0.177839954085145
12/10/2022,1281BA,1.38544464755544
9/24/2022,1244AA,103.068641433525
9/27/2022,1206BA,14.3683977982944
8/28/2022,1196AA,3.16201103748372
9/14/2022,3271CA,0.355773617488016
3/12/2023,3264CA,4.20810381765034
9/16/2022,3249CA,0.4100858033532
6/6/2023,3239AA,4.76806464421233
11/12/2022,3205AA,0.578312749546594
6/2/2023,3180BA,1.91143026856489
9/25/2022,3178CA,1.05606461900244
12/9/2022,3271CA,1.28513233259507
5/21/2023,3264CA,8.81000814569924
5/18/2023,3249CA,6.8539596582614
12/13/2022,3239AA,0.677396481854129
9/1/2022,3205AA,0.882088678718216
3/26/2023,3180BA,8.81370058574599
5/13/2023,3178CA,1.08889922417333
3/15/2023,3126BA,2.67188991594076
11/22/2022,3098AA,5.97145441581921
11/13/2022,3075BA,4.05895303203969
4/30/2023,3038BA,0.801469830974002
11/5/2022,3016BA,0.649495717692207
1/4/2023,3007CA,1.29821016574339
8/31/2022,3006CA,0.998322175288404
9/5/2022,2573CA,36.7077135905687
1/20/2023,2565CA,158.822728892385
2/2/2023,2548CA,3.85078260078636
9/10/2022,2539AA,7.14131607575527
12/26/2022,2528CA,194.932303415218
6/11/2023,2473CA,12027.5497306021
2/13/2023,2458CA,2138.38210004653
9/28/2022,2449CA,6.01758358603029
3/21/2023,2422BA,1643.60099137154
5/21/2023,2418CA,14427.1343765724
10/16/2022,2391CA,18468.457572321
4/3/2023,2371CA,2859.6645931662
1/8/2023,2365AA,0.350947003575698
5/31/2023,2336BA,145.306795655851
12/11/2022,2267CA,4.62186857793163
5/18/2023,2143AA,6.5313392037925
3/27/2023,2117BA,3.6247009304146
12/6/2022,2096AA,6.19964637387096
2/6/2023,1947CA,7.21644369975473
3/8/2023,1902BA,5.85189023591731
10/15/2022,1876AA,0.968238325687441
4/14/2023,1857AA,0.615681308300325
5/13/2023,1851CA,9.39226478492963
4/16/2023,1842BA,0.974855922950366
5/28/2023,1830AA,4.95273806159456
3/12/2023,1827AA,5.61395559547904
9/16/2022,1826AA,8.47853996177515
11/4/2022,1819AA,0.9632633856147
4/2/2023,1811CA,7.73861445359413
3/16/2023,1801AA,5.15340084834228
2/24/2023,1798AA,6.22254239854377
5/15/2023,1767CA,6.10003826498769
10/1/2022,1766CA,4.10658951234137
3/30/2023,1764AA,7.35790204812505
10/8/2022,1745BA,2.19616060211462
12/1/2022,1741BA,3.2889674180832
4/4/2023,1712AA,6.62911241889651
10/27/2022,1698CA,4.37237480515474
1/16/2023,1688CA,9.06922653423016
12/7/2022,1681CA,30.2437360007677
1/6/2023,1678CA,2.25675565375375
12/2/2022,1672AA,8.4913258584265
11/19/2022,1584BA,0.773277678438419
1/7/2023,1582CA,1.57338728811498
1/7/2023,1571AA,3.8946770845856
2/14/2023,1488CA,3.6132056768107
2/13/2023,1468AA,5.73572948131453
12/14/2022,1434BA,0.486644244024218
12/25/2022,1420CA,0.909618786749959
10/8/2022,1403CA,2.15790904630142
10/24/2022,1390BA,4.26442894182851
2/3/2023,1374CA,2.66682031610414
5/1/2023,1373BA,7.3047601492791
6/9/2023,1367CA,0.776707120830377
10/22/2022,1326AA,1.06529776988399
4/21/2023,1325AA,6.63282305200519
12/5/2022,1321BA,4.12541883259431
11/4/2022,1317BA,8.62989017403013
9/26/2022,1315BA,4.4761818998232
3/28/2023,1308BA,2.72636854779142
2/7/2023,1296CA,0.404202826835965
9/14/2022,1295CA,0.619231382492586
12/10/2022,1283CA,0.163966491469684
3/21/2023,1281BA,0.81156664763029
9/2/2022,1244AA,3038.28324551096
10/19/2022,1206BA,62.8738188484696
4/10/2023,1196AA,2.35479282899632
8/27/2022,3271CA,1.34198743651951
5/25/2023,3264CA,4.55406062869738
3/31/2023,3249CA,4.20808569944227
8/30/2022,3239AA,9.59118510534074
2/25/2023,3205AA,0.927720119066531
4/9/2023,3180BA,1.99901537936812
11/2/2022,3178CA,0.37576359717861
5/23/2023,3271CA,0.034449989143316
6/12/2023,3264CA,0.464538131557436
2/17/2023,3249CA,8.11043060333897
10/19/2022,3239AA,3.99620513212499
12/20/2022,3205AA,0.363596552594199
5/27/2023,3180BA,9.29731113075493
5/4/2023,3178CA,0.860841329843933
3/2/2023,3126BA,9.96724537955364
1/18/2023,3098AA,4.95548758291965
1/31/2023,3075BA,14.7629247054933
5/3/2023,3038BA,0.535215463539982
5/6/2023,3016BA,0.324599811195357
4/9/2023,3007CA,2.26986968978698
2/4/2023,3006CA,3.0176633726936
12/28/2022,2573CA,22.3632854393422
9/5/2022,2565CA,15.9657163409569
4/27/2023,2548CA,3.8218116444431
5/10/2023,2539AA,5.92902373659498
2/20/2023,2528CA,1770.54489559238
3/10/2023,2473CA,3065.48696352338
4/11/2023,2458CA,29.9797990547425
5/31/2023,2449CA,2.93798816491422
9/6/2022,2422BA,691.07470439071
6/5/2023,2418CA,1696.29251493539
11/14/2022,2391CA,6357.08254369763
12/17/2022,2371CA,9270.40951947152
12/2/2022,2365AA,4.6397799119737
4/8/2023,2336BA,117.839621978452
12/7/2022,2267CA,1.48804341518084
3/5/2023,2143AA,8.91170474769524
11/17/2022,2117BA,23.7858035964454
1/16/2023,2096AA,1.63674672311675
5/27/2023,1947CA,4.16423271696532
5/7/2023,1902BA,9.75099109055777
5/3/2023,1876AA,0.555401705536523
4/2/2023,1857AA,9.91940571830984
9/6/2022,1851CA,8.53971060218027
4/11/2023,1842BA,1.17065441333813
9/3/2022,1830AA,2.2708054584516
10/2/2022,1827AA,4.02032000455234
6/12/2023,1826AA,6.2814901737811
4/13/2023,1819AA,1.96986532266007
9/22/2022,1811CA,3.06769112197332
1/27/2023,1801AA,0.551519650217767
11/26/2022,1798AA,2.92574838828928
5/30/2023,1767CA,6.66769437385323
11/15/2022,1766CA,2.49837257973612
9/18/2022,1764AA,7.89740742298962
1/21/2023,1745BA,2.03519962918339
4/28/2023,1741BA,3.41084686273467
5/16/2023,1712AA,8.96340453250893
2/21/2023,1698CA,6.56733185691834
11/18/2022,1688CA,5.9321391511921
10/23/2022,1681CA,16.6755583039756
3/13/2023,1678CA,9.33442765796057
2/26/2023,1672AA,6.72130842629214
10/26/2022,1584BA,2.26004778820059
9/25/2022,1582CA,1.34477990740417
3/26/2023,1571AA,1.87550308668198
2/13/2023,1488CA,9.31492115408564
8/25/2022,1468AA,3.26750299333087
10/5/2022,1434BA,1.82097315268873
11/10/2022,1420CA,6.88758478908727
5/16/2023,1403CA,0.72708051837918
5/24/2023,1390BA,7.14938941505546
9/20/2022,1374CA,8.02176975275192
12/30/2022,1373BA,1.95927112069758
4/21/2023,1367CA,0.354639591267384
3/21/2023,1326AA,8.49810143601885
3/27/2023,1325AA,7.84889883236855
5/19/2023,1321BA,5.35138967040547
12/19/2022,1317BA,6.17582634798508
10/13/2022,1315BA,9.81153121697215
3/12/2023,1308BA,3.40640624113702
4/2/2023,1296CA,4.16804977109791
2/18/2023,1295CA,0.873393151139356
2/27/2023,1283CA,0.243034051242367
6/1/2023,1281BA,0.605872599509945
11/26/2022,1244AA,3283.40100572861
10/24/2022,1206BA,36.4588744835644
8/26/2022,1196AA,4.64242587786269
3/16/2023,3271CA,1.24497541605816
12/12/2022,3264CA,4.16515395625978
2/19/2023,3249CA,6.771942965743
12/1/2022,3239AA,9.57418620099465
8/27/2022,3205AA,0.453054133803592
3/12/2023,3180BA,3.40338014087612
10/30/2022,3178CA,0.0406380835248797
3/26/2023,3271CA,0.890863293128931
1/31/2023,3264CA,3.23868868451352
1/31/2023,3249CA,1.29111098274444
11/14/2022,3239AA,0.80876644536649
3/27/2023,3205AA,0.384196184341069
3/1/2023,3180BA,9.01315076618962
2/23/2023,3178CA,1.09033595286394
10/17/2022,3126BA,3.18591452419559
10/26/2022,3098AA,10.8867341148232
1/29/2023,3075BA,10.1707077299022
6/9/2023,3038BA,1.13124046114802
11/12/2022,3016BA,1.61556982959826
3/19/2023,3007CA,0.476019622096942
3/13/2023,3006CA,4.12550770525447
5/21/2023,2573CA,7.37592616825643
11/12/2022,2565CA,70.5010866281681
1/10/2023,2548CA,8.69481856294123
4/26/2023,2539AA,6.27628735923208
11/9/2022,2528CA,1177.75353475095
8/25/2022,2473CA,13382.7549670042
5/13/2023,2458CA,942.826268791551
10/11/2022,2449CA,1.18959307679917
10/29/2022,2422BA,2176.4332028199
12/17/2022,2418CA,13343.1324833877
12/15/2022,2391CA,19673.8085610207
2/16/2023,2371CA,5527.28892889618
10/15/2022,2365AA,9.92950711678428
5/5/2023,2336BA,246.562672339212
12/9/2022,2267CA,2.09166270174106
4/25/2023,2143AA,1.2279683773376
5/13/2023,2117BA,7.4713405472611
5/6/2023,2096AA,4.61923944640948
6/3/2023,1947CA,2.10925362837811
6/2/2023,1902BA,5.98587077630005
10/19/2022,1876AA,0.191101108247539
2/15/2023,1857AA,8.80264320144557
9/27/2022,1851CA,5.14563280650758
2/20/2023,1842BA,0.64075474552813
9/14/2022,1830AA,1.36565966640275
2/3/2023,1827AA,5.03486901752765
2/1/2023,1826AA,7.81641312400544
4/29/2023,1819AA,5.25387740333783
2/6/2023,1811CA,4.38145371262419
2/25/2023,1801AA,10.5469264533853
6/6/2023,1798AA,1.46467077725071
10/11/2022,1767CA,0.0199708400134546
11/1/2022,1766CA,6.03691113309979
8/23/2022,1764AA,0.484956216557422
5/19/2023,1745BA,1.72175940073915
5/10/2023,1741BA,1.58094822076368
8/24/2022,1712AA,7.29343720943051
3/27/2023,1698CA,9.39714480955662
4/17/2023,1688CA,1.26214052417798
5/13/2023,1681CA,5.63718994013975
2/10/2023,1678CA,1.75129926680521
4/21/2023,1672AA,0.548234163872781
5/26/2023,1584BA,0.572315371524576
4/9/2023,1582CA,2.52744194907851
10/5/2022,1571AA,0.701669493051706
8/21/2022,1488CA,8.25016961903257
8/23/2022,1468AA,3.19928948919307
11/12/2022,1434BA,2.40656122261114
12/2/2022,1420CA,5.95650914332597
5/23/2023,1403CA,0.461713667644377
11/16/2022,1390BA,4.67055619249523
9/1/2022,1374CA,0.267013124405244
4/20/2023,1373BA,3.89905955192901
3/12/2023,1367CA,0.0282006495130807
10/1/2022,1326AA,0.334973104206715
10/24/2022,1325AA,1.8300471260109
4/21/2023,1321BA,5.74130124901782
10/29/2022,1317BA,3.391536637803
4/1/2023,1315BA,4.67470202901819
11/28/2022,1308BA,8.62343990604512
1/4/2023,1296CA,4.53140454678707
10/13/2022,1295CA,0.264853721659169
9/27/2022,1283CA,0.879925243211517
10/4/2022,1281BA,0.0952113978989224
1/24/2023,1244AA,2923.00230801453
10/12/2022,1206BA,34.3350728105646
5/23/2023,1196AA,9.65262064773571
2/25/2023,3271CA,1.40805525683104
9/18/2022,3264CA,3.94523678166847
10/28/2022,3249CA,7.69621865100057
2/9/2023,3239AA,9.23436530836596
10/5/2022,3205AA,0.640591047943425
3/1/2023,3180BA,8.04327577074938
10/17/2022,3178CA,0.506061007892552
6/11/2023,3271CA,0.118319967727661
3/28/2023,3264CA,2.73331188444454
3/22/2023,3249CA,6.66063529373537
9/29/2022,3239AA,6.20130106276958
4/5/2023,3205AA,0.356915822806954
4/25/2023,3180BA,1.26418635409104
3/20/2023,3178CA,0.919451745781447
1/22/2023,3126BA,9.47322837300363
1/19/2023,3098AA,8.04095685065775
12/13/2022,3075BA,17.3254481123909
3/13/2023,3038BA,0.924506494098276
3/4/2023,3016BA,2.02942511719035
11/5/2022,3007CA,0.786814502418292
3/7/2023,3006CA,6.451579569124
2/15/2023,2573CA,26.7505514752596
8/19/2022,2565CA,44.3870110740329
4/23/2023,2548CA,5.97948551271974
10/9/2022,2539AA,5.07201931964607
2/27/2023,2528CA,1284.03930541259
9/23/2022,2473CA,13058.1823584563
5/29/2023,2458CA,3338.67516740397
1/20/2023,2449CA,6.53510351050791
2/22/2023,2422BA,36.5213686578996
3/26/2023,2418CA,6017.11273325503
10/4/2022,2391CA,10329.2011320371
11/10/2022,2371CA,9404.41020261893
10/9/2022,2365AA,1.63999505253388
6/11/2023,2336BA,160.005957026354
12/24/2022,2267CA,5.07868291516084
12/23/2022,2143AA,1.37755630744029
5/5/2023,2117BA,52.4489585678341
11/28/2022,2096AA,8.6095587859624
11/7/2022,1947CA,6.83101069870888
11/27/2022,1902BA,1.00945712037421
3/24/2023,1876AA,0.450856471389738
9/15/2022,1857AA,2.4908685856796
10/11/2022,1851CA,7.11688412171145
6/7/2023,1842BA,1.59003337743564
11/3/2022,1830AA,2.28192211609701
11/25/2022,1827AA,5.5307507551379
8/22/2022,1826AA,2.94348002884891
11/2/2022,1819AA,8.57224414228267
2/9/2023,1811CA,7.53353671523161
5/24/2023,1801AA,11.5618603268335
10/13/2022,1798AA,4.36336141398702
2/5/2023,1767CA,4.00495183184671
8/19/2022,1766CA,0.0491367566159673
1/1/2023,1764AA,1.90188966191755
5/25/2023,1745BA,3.86077346219875
9/4/2022,1741BA,0.637955821017888
3/27/2023,1712AA,3.03349357336111
2/19/2023,1698CA,1.33612025294858
8/27/2022,1688CA,9.72950110430066
1/20/2023,1681CA,1.66843205237622
9/10/2022,1678CA,1.80874744475256
11/7/2022,1672AA,6.3987116411949
9/17/2022,1584BA,1.45686092776266
9/30/2022,1582CA,0.266367357305367
4/10/2023,1571AA,5.19109358051939
10/27/2022,1488CA,5.43173498563809
6/10/2023,1468AA,7.06519939805833
12/7/2022,1434BA,5.22317392308371
3/18/2023,1420CA,4.66363247493193
9/28/2022,1403CA,0.179441413435959
11/11/2022,1390BA,7.2002611183948
2/6/2023,1374CA,1.9971256062756
4/9/2023,1373BA,0.224514166195168
4/8/2023,1367CA,0.960975605743127
12/2/2022,1326AA,6.86837443415449
5/1/2023,1325AA,3.74203424282684
3/19/2023,1321BA,7.48681941957374
3/31/2023,1317BA,0.657711606108773
1/30/2023,1315BA,5.67886966807819
9/18/2022,1308BA,1.14116311391568
10/2/2022,1296CA,2.97847177949249
12/28/2022,1295CA,0.46304715796902
5/29/2023,1283CA,1.01594171075994
5/31/2023,1281BA,0.245222019830786
2/15/2023,1244AA,3297.79260961437
2/10/2023,1206BA,93.5180555035259
5/3/2023,1196AA,3.48936133592865
9/24/2022,3271CA,0.731806111387717
5/22/2023,3264CA,6.0460297501626
3/3/2023,3249CA,2.37239843406309
9/24/2022,3239AA,6.83957927242596
5/9/2023,3205AA,0.147058435912894
11/18/2022,3180BA,2.47598343532303
11/15/2022,3178CA,0.135033512022508
11/23/2022,3271CA,1.43980322259542
10/8/2022,3264CA,5.00487100335283
5/7/2023,3249CA,0.904872169511749
11/15/2022,3239AA,1.46710478367521
4/23/2023,3205AA,0.482062107717068
1/21/2023,3180BA,9.81380684893426
3/14/2023,3178CA,1.02988517546522
5/6/2023,3126BA,6.95299111980911
2/16/2023,3098AA,8.74577390158245
8/29/2022,3075BA,2.16992208060213
9/16/2022,3038BA,1.53589078533279
12/24/2022,3016BA,1.36013310073065
1/13/2023,3007CA,1.22571885155317
5/18/2023,3006CA,8.22764604942673
12/16/2022,2573CA,15.2180403058294
11/27/2022,2565CA,46.4877992911115
3/6/2023,2548CA,4.58858137858597
10/28/2022,2539AA,2.86146033017366
5/29/2023,2528CA,1667.92029570997
6/8/2023,2473CA,12211.424542047
3/7/2023,2458CA,2364.38828803586
12/14/2022,2449CA,8.37505780828111
12/4/2022,2422BA,965.182311356657
5/9/2023,2418CA,14771.5193062329
5/30/2023,2391CA,15949.6989520471
12/3/2022,2371CA,8207.08775468808
1/8/2023,2365AA,8.95454450271701
3/23/2023,2336BA,61.8570905762519
2/22/2023,2267CA,8.47537343204328
10/3/2022,2143AA,7.16260787352719
6/7/2023,2117BA,47.2863363265687
3/4/2023,2096AA,9.65331560420102
10/27/2022,1947CA,3.93974113267935
10/10/2022,1902BA,2.54462380519245
5/22/2023,1876AA,1.30003756201833
12/30/2022,1857AA,1.5505536521143
1/26/2023,1851CA,7.08370443090466
2/25/2023,1842BA,0.482480658618729
12/18/2022,1830AA,7.54861263663281
2/22/2023,1827AA,5.45789126180308
4/12/2023,1826AA,5.32751397406788
3/10/2023,1819AA,8.77779608803196
1/12/2023,1811CA,6.32139145343383
8/25/2022,1801AA,12.6782109796779
10/10/2022,1798AA,4.62287131367767
3/27/2023,1767CA,5.60628742011045
6/6/2023,1766CA,5.05304581816463
11/4/2022,1764AA,4.99320236481841
11/18/2022,1745BA,3.80470935300382
3/29/2023,1741BA,2.89672686603927
3/25/2023,1712AA,5.95632510484034
10/8/2022,1698CA,5.51609315765525
3/14/2023,1688CA,2.76119416764634
5/14/2023,1681CA,23.6190212365083
2/28/2023,1678CA,9.51526668016247
5/25/2023,1672AA,9.19604787484352
8/21/2022,1584BA,1.00371305552463
11/22/2022,1582CA,0.689660122854595
3/28/2023,1571AA,0.318156886219274
2/20/2023,1488CA,2.0914479274006
11/28/2022,1468AA,4.0033896066746
12/8/2022,1434BA,4.06931654438671
1/26/2023,1420CA,8.47346254416397
4/17/2023,1403CA,2.06504720501553
3/27/2023,1390BA,7.92142891599846
10/3/2022,1374CA,4.67937366152033
10/20/2022,1373BA,1.33728232679996
5/25/2023,1367CA,0.175016741350762
6/9/2023,1326AA,7.16339920262069
3/15/2023,1325AA,7.79729422918185
9/1/2022,1321BA,1.48457829694502
11/18/2022,1317BA,2.43598615518065
8/23/2022,1315BA,0.17218857115547
2/14/2023,1308BA,1.89989588140492
4/29/2023,1296CA,9.84876201350978
1/11/2023,1295CA,1.37215155732111
12/31/2022,1283CA,0.193990196777146
4/12/2023,1281BA,1.00534200988673
3/25/2023,1244AA,2025.54001318552
11/9/2022,1206BA,87.9128144370818
2/15/2023,1196AA,2.73976496614207
5/23/2023,3271CA,1.3273607812378
4/12/2023,3264CA,3.26243703070672
12/29/2022,3249CA,3.35433586038106
8/30/2022,3239AA,9.13424655008688
